Caption,Image,Video,Time Created,Post URL,Post ID
: @lucasluiz010,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/521543842_18072113324501309_5030355892219886967_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzY4MTY2ODg0NjQxNjM5NDQ4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjk3MXgxMjk0LnNkci5DMyJ9&_nc_ohc=4LRDQHRQmgUQ7kNvwF-7mSx&_nc_oc=AdnDPM4SNWA_Z3azMCoiWuELoC3ss0cTlgOkFmQptHDE1k8e4AINF__HMVmkoAt6iT4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afo4Ag9SKhDFbgEnj46LVkMYuj99iIz4CT6Wd2UlCVMhrw&oe=6978926D,None,2025-07-21 10:45:50,https://www.instagram.com/p/DMX6k87RXjx,DMX6k87RXjx
: @eu.vinicius_ls,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/522044600_18072113270501309_7061918274782812010_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzY4MTY2ODUyOTg4MDU3NjMxNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU0Mng0MDguc2RyLkMzIn0%3D&_nc_ohc=8Yw5WJU_xZEQ7kNvwExJIgY&_nc_oc=AdkqEUXQM63JBBGytGhwm-3mNBoD_dWNtTgjNkLNYnypeXRgmqcvCEtk7Ma-woF2t-0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfogljcsyCeJF9ZoDtq3BPtz-6xh8_vfLvagT0e3Qn5dIg&oe=6978B061,None,2025-07-21 10:45:13,https://www.instagram.com/p/DMX6gfRRfi7,DMX6gfRRfi7
"G A B I |  V I C T O R - 2025

Cada clique desse ensaio  uma pausa no tempo, capturando o amor que cresce a cada passo dessa nova jornada. 
Mais que fotos, so lembranas do incio de um sim para sempre, vivido a dois.

@eigabi_vilela @vitaocarmos 

@picodobone.oficial @valedasluas @pousada_fazenda_do_remanso 

#casamentolindo #noivos #querocasar #PrCasamento #melhoresamigos #noiva #prewidding #casamentosviosa #fotosufv #fotosdecasamento #prcamentonaufv #UFV #TeixeirasMg #arapongamg #casamento #noivos #guaraciabamg #vicosamg #casamentolindo #portofirme #mg #viosalinda #lespaviosa #vicosa #lovely #picodobon",https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/522346279_18135778195425255_4156167648403129795_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzY4MTU4NTc4NzMxODA4MDUwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=XLCnOh136QkQ7kNvwHYrv2_&_nc_oc=AdkDg8yEiMqejjZcepC5gN-POjRS7LMqrcIS5cN5Vi7HYQetGh9awxsG4ZCo1x4RAI0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfpaaXpGETSDuq_BqskM-h2jXK9OiucEuzDElX1ZMrJ7Sg&oe=69789226,None,2025-07-21 08:00:50,https://www.instagram.com/p/DMXnscvOie4,DMXnscvOie4
: @nanda_lima_fontes,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/523246981_18072010010501309_9031734334163214506_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzY4MDk3MDY0NTc0NDk5OTA5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjk2MHgxMjgwLnNkci5DMyJ9&_nc_ohc=AmsusWmes58Q7kNvwF6HzFv&_nc_oc=AdnutXUe5rkw9Sfk63rkAgFhrLXGDvOSkmqW9bRoRG5tLZ-LSHtrHLekHw6b_pEsDCg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfqNFn1yacTWV7pfDriDeDKOJ7Yxb6zp-uTrQU7HssPysQ&oe=6978968F,None,2025-07-20 11:38:38,https://www.instagram.com/p/DMVb0y4RVq3,DMVb0y4RVq3
: @marcos__vinicius39,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/522195928_18072009947501309_8468163980395599277_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzY4MDk3MDMyOTcyMTAyMTE2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjYyMng4MjYuc2RyLkMzIn0%3D&_nc_ohc=9IG0tJrwY_cQ7kNvwFVojlC&_nc_oc=Adk3T062pSRcgleTAzF90ACv_Pc2Sv4TLKEGVmgxC2LGsiaH81BgtTV901n6zGBDLPs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afr8NsTCBdjcXZxi2FNyDQZsAZ3y30f0vDsMGs2NEDQN1g&oe=6978B653,None,2025-07-20 11:38:01,https://www.instagram.com/p/DMVbwRax16v,DMVbwRax16v
: @fabrivieira,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/520808414_18072008636501309_2694126202428180522_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzY4MDk2MzYwNDUzMjA0Nzk0MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjc1MHg3Mzguc2RyLkMzIn0%3D&_nc_ohc=sXCCtY9QJmgQ7kNvwGzIsfV&_nc_oc=AdkyRZ4OpapTBvBS_ShvBFgvK2xfyXT-5kL6YFFyqMATkLECaWVhLsn2nV3nSWVnIJ4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afp8JvMG46Wv-IEMh1Z6tfoaQIkaWWSMkojqaTD188BQeg&oe=6978A941,None,2025-07-20 11:24:38,https://www.instagram.com/p/DMVaOVPRjBF,DMVaOVPRjBF
: @leorusso79,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/521640550_18072008570501309_5306159797074043115_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzY4MDk2MzIzMzA0MjUwNDUxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjUwMHgzMzMuc2RyLkMzIn0%3D&_nc_ohc=W-U6NXrNLe0Q7kNvwGzicti&_nc_oc=AdkfoZ2vZO6w7QRc-2q0IHVIGjAYALtxWGXmjUHlWPE3mza00k6ifPgVV8BC0qpVa1g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfoZERGokM_rGXEOU0pKKYj79M7a46x-XM0QX272d_oreQ&oe=697888CC,None,2025-07-20 11:23:55,https://www.instagram.com/p/DMVaJBdRYLS,DMVaJBdRYLS
: @angelinam_malta,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/522395647_18072004403501309_7569172787804432432_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzY4MDkzODYxMDA5NTczNjA3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjg0M3g5MzQuc2RyLkMzIn0%3D&_nc_ohc=Nr2gdZf4hMMQ7kNvwGK32Hs&_nc_oc=AdkUM-88mBIAeVx77RXMGshwMJWG97LEzPfT04LCuyxKPTKYz_n4eOsqckbsBA2VBy8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afq2hS7pzxbTiJdbh0h6sCCfhMgiWXMtpdmctCSHH23LQw&oe=697896B7,None,2025-07-20 10:34:59,https://www.instagram.com/p/DMVUisnRAfG,DMVUisnRAfG
: @aenderviana1,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/521122795_18072000935501309_1505533362606985951_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzY4MDkyMzM1OTUxMzk0Njg1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjExMDR4MTQ3Mi5zZHIuQzMifQ%3D%3D&_nc_ohc=Q4SYmx6PaDMQ7kNvwFdoKtN&_nc_oc=Admunnya9lqTkCEpLHcrj-k7ExerdNl_NJjPO-kKePBTRlKDcww2MpibHtofsjscyPA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfpS7BTpy9AtNrhRh4Vz7hmYLZ8-4iCvn44-9vsZohdZIw&oe=6978A4B0,None,2025-07-20 10:04:41,https://www.instagram.com/p/DMVREsJRCrj,DMVREsJRCrj
: @tamarabhering,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/521461160_18072000848501309_822190398357120543_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzY4MDkyMjk0NzAxMjUzNTAwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwMDR4MTMzNC5zZHIuQzMifQ%3D%3D&_nc_ohc=YHYMPYF4cqEQ7kNvwG4xdx5&_nc_oc=AdnAJho3SJYtTwvzyumcFRxK9JN10OrTGrP6J2lwBvWQTOjTQWxn9JF68zIGSDQEV6k&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afqotg1TK9xATaPibXA-Rm0EDY3-LD6kBEOHYAbAk4XWBQ&oe=69789FE5,None,2025-07-20 10:03:52,https://www.instagram.com/p/DMVQ-r-RCLd,DMVQ-r-RCLd
: @ro_assafrao,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/521660894_18072000779501309_7940864678879939549_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzY4MDkyMjU5MDE0NDM3MTYwMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU4Nng3ODIuc2RyLkMzIn0%3D&_nc_ohc=vAhrrTZQhO4Q7kNvwF9o_XT&_nc_oc=AdlXywP-8PSN7A50_W6-WOjJGZVxe8xTOyVOQesN716B7d3UI-USyxT3z86d2fUoOn0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfrcVZsBjTP7NgEgdm5h9otnhSjwj0gBmP0GMCG6QBijPQ&oe=6978AA57,None,2025-07-20 10:03:10,https://www.instagram.com/p/DMVQ5ndxdLK,DMVQ5ndxdLK
: @thales.sfs,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/521913639_18071998703501309_8114888180180578013_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=MzY4MDkxMzA0OTUwMzY2NTc1NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjg1MHg4NTcuc2RyLkMzIn0%3D&_nc_ohc=DwybjZvez3QQ7kNvwE_lfIs&_nc_oc=AdnJtKF4NCt3oibxsuaktDmUjrU0gi9QwBXp33IS5Ae7vUWWOQKw7I0-ouaOuErFIfg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_Afotvw_ckRcrxm0-6MEO4JbnD2F5gU6kneTEON161udDxA&oe=69789A50,None,2025-07-20 09:44:13,https://www.instagram.com/p/DMVOuqMxA5b,DMVOuqMxA5b
: @s_nn1960,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/521190713_18071998655501309_7853392603548672816_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzY4MDkxMjc3MzA4MjUxMjQwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjExMDR4MTQ3Mi5zZHIuQzMifQ%3D%3D&_nc_ohc=IBIiXbqSft4Q7kNvwFANIHw&_nc_oc=Adnqj-HmryVu1t6wUZTu0CCc146PgB2xM_WcY-i3iIUQpv2NQDZArPFt-MX6TE-kelQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_Afr94qjLEbzuGmZKj7RVP7NWrh1KTQqvaCKnOenjWgX3iQ&oe=69789996,None,2025-07-20 09:43:39,https://www.instagram.com/p/DMVOqowx_wY,DMVOqowx_wY
: @ma_rcelo3781,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/522693152_18071996798501309_5506095616522080691_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzY4MDkwMjU2NzEzMjcwMzI3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjc2OHgxMDIwLnNkci5DMyJ9&_nc_ohc=ut4z_3hUp_4Q7kNvwHMk1Xg&_nc_oc=AdmfQRzVDIX072TUkDFVYfTvstO4g4CIioYAq8Sg8RhHTkv268ZgY7SLSRyHuxxXqy8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfoLynPHuxEonaOnpYLBvx3s6y-pGpfN9ddfK66NCf5v6g&oe=6978BB19,None,2025-07-20 09:23:23,https://www.instagram.com/p/DMVMWOnxsNs,DMVMWOnxsNs
: @victor_vieira31,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/521541940_18071996399501309_3879599158179371621_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzY4MDkwMDM2NDA0OTM2ODQ1Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU1MHg3MzEuc2RyLkMzIn0%3D&_nc_ohc=XjRI6uqS0AwQ7kNvwE1fa43&_nc_oc=Adk7X1wMSrSiCcq6bo2ExV67jPQRgegrPDs1WRIh8s7lriwHZVJerGS8qqh5NP4cGKA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_Afox8es9sWRD-FuEhM61jo5p82gPtwBu6tugBAJJcIVBTw&oe=6978B54B,None,2025-07-20 09:19:00,https://www.instagram.com/p/DMVL2D8xMWI,DMVL2D8xMWI
: @leorusso79,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/520539120_18071996171501309_4790703447278310517_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzY4MDg5OTI2OTIyNjk3ODIzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjQyNngyODQuc2RyLkMzIn0%3D&_nc_ohc=SlmMwaglqtsQ7kNvwGcxF7c&_nc_oc=AdmRsqZZNNrkSqQ8IBNOkmAhYI3C6FkH8Dky2N8MfHLpl4K5jhli0FAyPzLqOsxyE3I&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfopfeUVF-p9E66lroQ41duLC9VAn0HlNXzd_9-sK1Zu8Q&oe=6978AC0D,None,2025-07-20 09:16:50,https://www.instagram.com/p/DMVLmNoxajH,DMVLmNoxajH
: @junemarcelo3,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/522626663_18071996129501309_3283184889004859509_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzY4MDg5ODkyMDIxMDUzNTIxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjUxMngzODQuc2RyLkMzIn0%3D&_nc_ohc=JyDX1nL5nXEQ7kNvwH4F6dd&_nc_oc=AdlLtxQZlHY-Vv6pC_2VuhzDVfJmOvAimxGvD3wsdnsDgrg9-Pm_qdFwiClay_rABfo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfrVGtWeqPo3LzxZJyxElUQe9F82X3OzUkVvz6oqsfKq7A&oe=69788D6F,None,2025-07-20 09:16:08,https://www.instagram.com/p/DMVLhDRRJMs,DMVLhDRRJMs
: @jessicacruz20,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/522508901_18071987495501309_2656615568291725971_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzY4MDg0OTc3OTcyODMxNTE5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHg5NjEuc2RyLkMzIn0%3D&_nc_ohc=8MAf_dq-QSYQ7kNvwF-bCe3&_nc_oc=Adn6XypiyVZtNyOlACcmwKDSXWm-09L4augP_5SFOo81GxCdqTmFopE-cPVioEKBo0I&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfqCerjfRJqmoIKYpKclaX8rxJCv_ngM8Hrdxm7RWQWVDg&oe=6978A4F3,None,2025-07-20 07:38:30,https://www.instagram.com/p/DMVAWDJRWw7,DMVAWDJRWw7
: @ventura_tulio,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/521344549_18071986733501309_7677512516271023786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzY4MDg0NTYzMTI5MzE1MTQxOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjc2NXgxMDIwLnNkci5DMyJ9&_nc_ohc=AU0WVdXlBDsQ7kNvwEuHkVg&_nc_oc=AdlxsHjBzP7wVGl9Wm-wVZEsiHiKiLOHvIDrc2mfL1LUkp2-hgOyHD5Pp2viA04RL5s&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfpA_SIf9H3V21td8ytq79LJ3CTLtLTltOoL-HZADx8shw&oe=6978A3FF,None,2025-07-20 07:30:15,https://www.instagram.com/p/DMU_ZmGRti7,DMU_ZmGRti7
: @fernando.floriano_,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/521585780_18071986664501309_4744767563325405629_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=MzY4MDg0NTE4NDA5NjQxMzM2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTA4MC5zZHIuQzMifQ%3D%3D&_nc_ohc=JhP77gdS0eoQ7kNvwE4KjJb&_nc_oc=Adlg434W1sgOO1gmjYS_pYR8vS0ZEIJ0eypTIF6xBKx1UWmBdHqjWjFXx2dNJQa8KjU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=Pwh2x06hSw9O3b6F6ETJWw&oh=00_AfpWcea8s4pgpFKbGWFsOyOHuIO4bfsfyZrZO0hkdpdhMg&oe=6978AA97,None,2025-07-20 07:29:22,https://www.instagram.com/p/DMU_TK1RNV6,DMU_TK1RNV6
: @carol_duartedd,https://scontent-atl3-2.cdninstagram.com/v/t51.75761-15/502973170_18066929873501309_4412979961700056494_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzY0NjQzODgyNjQ2NzIxMzQ4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjgyOHg5NDcuc2RyLkMzIn0%3D&_nc_ohc=81UsLe4IOmAQ7kNvwG8S8xH&_nc_oc=Admerj65sFVs2CJNmvMudjsm1p4LEx7sdhaLjuhYcKE1Q_J7pMnX7-3nYFlVkGuaLYI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=WQM3mrXVbX5DO2uS-XU-WQ&oh=00_AfrS6bXBTi524f1qF26mSTNRr-pOf8KBgO_RYYh8-ynIPA&oe=697895DE,None,2025-06-02 20:10:05,https://www.instagram.com/p/DKawMzkxHc8,DKawMzkxHc8
,https://scontent-atl3-1.cdninstagram.com/v/t51.75761-15/499661054_18404658007102753_2810737016828416363_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzYzNTI4NTk3NzM1NTEyNTAzOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTE0Ny5zZHIuQzMifQ%3D%3D&_nc_ohc=WbYiMAps3AcQ7kNvwH0bFrP&_nc_oc=AdlxfeuOkd1JaMIVOG-m6-zxAjvfGLxF_MUBRa-94Q9jVrVrIehuxnN_Kr2b43IY7fg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_gid=WQM3mrXVbX5DO2uS-XU-WQ&oh=00_AfoSwS6PmyQ1zhrYd3oMIHfuhfswvkWpUl0yPlDKk-ZJpw&oe=69789FD0,None,2025-05-18 19:47:57,https://www.instagram.com/p/DJzIVceNEad,DJzIVceNEad
"Araponga - MG vista de cima!  

 Siga a @samuelvelasco_r

 Gravao e edio por @samuelvelasco_r 

#araponga #mg #vilhavelha #drone #dji #fotografia #lightroom #cidademineira",https://scontent-atl3-3.cdninstagram.com/v/t51.75761-15/486110360_18490947892009198_7955846031892928646_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzU5NjkxNjkyODg0OTIxNTA4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjcyMHgxMjgwLnNkci5DMyJ9&_nc_ohc=LbcWQEzspM8Q7kNvwEue_F7&_nc_oc=Adl85NCqziRDwOsT7_WfKd6XyQjHDdGDj16byxixqNdSIuwIrHVJhJnOb1JPNG0bgzo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=WQM3mrXVbX5DO2uS-XU-WQ&oh=00_AfpzslfjQWyPwhm3joSk57xGwkpEDgb0ytlth3FqbFisxA&oe=6978A5D8,https://scontent-atl3-3.cdninstagram.com/o1/v/t2/f2/m367/AQM8CpNL4svgWF4riBMmXCeb-i0vAUk4WYzZ--ixptGKB8Y4HVHyzhi1olZuoNj4dHl-NOfcxHPddFDkZHoMyScQPS0KWtqq7Yb6-qE.mp4?_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_ohc=XNyKIkOUmn8Q7kNvwFRk79Z&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6OTU2MjY4MDQ2NDk2NzAzLCJhc3NldF9hZ2VfZGF5cyI6MzAyLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NzcsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=5a7e541ba174585c&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC9DOTQ2QkNFRTU5NDE4MDkwRkYyNzI2NkM5NEU2RTFCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMjY3NDQ5ODcwMzE3ODk4XzI1NTM0ODk5ODE4MTE3OTIzMzIubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJv7OxZOQ7rIDFQIoAkMzLBdAU1EGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&_nc_gid=WQM3mrXVbX5DO2uS-XU-WQ&_nc_zt=28&oh=00_AfrZT8p7a3DAF00VmuBRhAyP8uhVrTzHQN_xpRXelYdGVw&oe=6978B627,2025-03-26 12:28:10,https://www.instagram.com/p/DHq0OO2pX5u,DHq0OO2pX5u
