Caption,Image,Video,Time Created,Post URL,Post ID 
"OUT NOW: STANDART ISSUE 37 

The all-new Standart Issue 37 is here, and is inspired by the obscure, the strange and the unexpected. Because context, curiosity and good coffee can connect the most distant and obscure of threads. 

This winter, were taking you on a round trip around the globefrom the Amazonian rainforest and coffee estates of South India, to Hendon Coffee Lab in Oregon, charming streets of Porto & some of the best Tasmanian coffee shops.

Reason more to look forward to our winter edition is 50g of complimentary coffee sample youll get to brew. This time its an exclusive Washed Ro Dulce Gesha from Finca Las Marias (@cafe1959), expertly roasted by the Latina-led team at @littlewaves.coffee. Savor vibrant notes of citrus, white florals, candied lemon, dried mango, and papaya as you explore our latest issue.

On top of that, your quarterly package of caffeinated joy will also include a custom magnet featuring your friendly internet barista, @morgandrinkscoffee & three pieces of @sibaristcoffee FAST CONE filter papers. Talk about outgifting Santa!

Not our reader yet? Head to  in our bio and join us today as you dont want to miss our new issue with all the subscription perks which include free shipping, coffee sample, extra swag, and exclusive access to Standart Online Community.

Happy reading, and happy brewing, friends! 

Standart Issue 37 cover by @lukasz_wierzbowski",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/469596880_18477307144009746_8578450020874060246_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEzNTB4MTY4Ny5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=vLJ48Xwx12IQ7kNvwFVJ0Yk&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUxOTI1ODc3NTk3Mjc2NDQwMw%3D%3D.3-ccb7-5&oh=00_AfXUX6mWoLnTTpcE5e90NgsQn9E5EeQUI_uObBT9Oi9maA&oe=68B6D073&_nc_sid=22de04,None,2024-12-09 10:35:16,https://www.instagram.com/p/DDW6zX-iFrz,DDW6zX-iFrz
"@anadonneys, of @cafeprimitivo and producer of the Caturra Wine Honey, recently experienced a fire at one of the processing facilities, leading to a major loss of production during the middle of harvest.

We had the chance to connect with Ana in Colombia this past August and she visited us in July.


To help raise money for Cafe Primitivo's operations, 15% of sales from the Quindo Box Set will go to Ana Donney's farm from now until December 25th. Grab a box set to experience the wonderful coffee and contribute to their recovery!

Also contribute directly to her go fund me. Head over to @yellowroostercoffee link in bio.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/469906733_867865831901140_3114373192479202365_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTI1NS5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=aR6vvkCMA78Q7kNvwGQ6I2d&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUxODgxMjkyNjIzNDExMTM3NA%3D%3D.3-ccb7-5&oh=00_AfVXtLxE9YMBfRyysQPElYRr8m043zk5WGlro6zA6K18ug&oe=68B6E0A4&_nc_sid=22de04,None,2024-12-08 17:18:15,https://www.instagram.com/p/DDVVbaDPK2O,DDVVbaDPK2O
"These little babies. A constant reminder of the feeling of what life is and what is possible.

#gesha",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/469630756_18450760426068765_4444123454048276488_n.jpg?stp=dst-jpegr_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=Rr5uLrUd5xsQ7kNvwGxfAOT&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUxODA5NDc3OTE3MjU4MzY5MQ%3D%3D.3-ccb7-5&oh=00_AfVJprPIc9QECX-8rEd1K-1g6q1MDGc6x3OYNwjHjW-WAw&oe=68B6DDD8&_nc_sid=22de04,None,2024-12-08 11:31:49,https://www.instagram.com/p/DDSyJJTv1yz,DDSyJJTv1yz
"This morning, I savored the lingering grilled peach and hibiscus aftertaste of this extremely rare Best of Yemen Al Oqabi Women Farmers - Yemenia Natural Lot #17 that we sourced from this years record-setting Best of Yemen auction. As I sip, I envision the rugged and sublime light coming off the steep 1900-2000 meter high mountains, the green coffee leaves against near sheer sand and brown colored cliffs in the distance, with streaks of light so beautiful they almost make me melancholy. 

Its no secret that many of us in coffee are obsessed with Ethiopia and the Southwestern highlands along with the Boma Plateau in South Sudan as the place where Coffea arabica evolved. Yemen is the place where coffee became a popularly consumed beverage and from where it spread first as a drink through the Muslim world. That is how the species came to be called Arabica. From there it spread as seeds to India, Java, Amsterdam, Paris, then Martinique and on to the rest of the world. 

In Yemen, Sufis first drank coffee as part of their ecstatic practices, and plantations are documented as far back as the 15th century, some believe as early as the 6th. Muslim Pilgrims coming to and from Mecca drank coffee and like any good traveler yearned to recreate the wonder of the experience at home. Thus the drink spread to places such as Aleppo, Cairo, Damascus, Istanbul, and then later on to Venice and Paris. 

Little Waves was the only US company to secure one of the 36 lots in this years record-breaking Best of Yemen auction. There were over 5,000 bids over 7 hours from 24 countries. The flavor and feeling of this coffee elicit such wonder. Its unlike anything weve ever tasted. We hope youll taste along with us.

@qimacoffee @roastmagazine @allianceforcoffeeexcellence #yemencoffee",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/469484322_18450255052068765_6625649083378828564_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4zODR4NjgyLnNkci5mNzU3NjEuZGVmYXVsdF9jb3Zlcl9mcmFtZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=G5rsbp1DBGkQ7kNvwEqGrVW&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUxNjAwMzQ4MTc0MTYwNzU5MQ%3D%3D.3-ccb7-5&oh=00_AfVybHILpBCitmLWIQ1FibvmDykP7TXuUnBgWyH27IRNOg&oe=68B6C8D1&_nc_sid=22de04,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQNbADSv58Seroh5nEhKOHJBSOFpBuyvyShPsyKBgbDc8Q5xMWy_FSY_ZEdSqI4EPoIY1baeNDInruRuaFVIodK17qoM5J446tbJVMw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1329749348387597_892273883&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RTRCM0VCQkZFQUEwQzJGMDdFN0NCMjA2QjQwMDg4OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTTAxX2h0aEk2Yk5GeFlDQUZCWXRWUVJEQ1F0YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuyux7Hmj4ZAFQIoAkMzLBdAKhDlYEGJNxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfVViF62huXIz6O7Jf1nrKWQjUliX3chBVV9xsQNw4K9eQ&oe=68B2C279&_nc_sid=22de04,2024-12-07 13:58:39,https://www.instagram.com/p/DDLWom-PsKn,DDLWom-PsKn
"We are so excited to share this exceptionally special coffee with y'all: Best of Yemen Lot #17 -  Al Oqabi Women Farmers. Tasting notes: lychee, grilled peach, hibiscus tea, vanilla

With extremely limited quantities of this rare, women-produced coffee, we are the only company in the U.S that purchased a lot this year. 

We're incredibly proud to source this coffee, pay a PREMIUM price that directly goes to the producers and share this coffee with you all! The value is worth it when we are talking about quality and the livelihoods of this community. 

On this Giving Tuesday, 10% of sales made from Al Oqabi Women Farmers will go to Palestine Children's Relief Fund and UNICEF: Supporting Children in Gaza.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/469100987_1604564080269469_7471698667854064677_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=_XQDzx4FQ0wQ7kNvwFKQ8n9&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUxNDkxNzIzNzM2NzkyMzMzNg%3D%3D.3-ccb7-5&oh=00_AfVU_hBTwyamzmHoCEjOM6rbUkCNY3XhjsgBpUIP6NT3ow&oe=68B6B12F&_nc_sid=22de04,None,2024-12-03 08:00:43,https://www.instagram.com/p/DDHfsiZtMDE,DDHfsiZtMDE
"The holiday season is quickly approaching and Little Waves has got you covered! Check out of Holiday Selection on our website to see our tasty box set offerings. This is the Supernatural Set, offering four distinct naturally processed coffees from around the world. This is a fun iteration because we get to explore naturals being expressed with different flavor possibilities based on terroir and variety. Some, you will find are fruit-forward, and some a bit more spice-forward. These bags are 100 grams each. 

Stay tuned for the sales coming later this week ",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/468136832_3695097774115658_231280188050920967_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjcyMHg4ODkuc2RyLmYyODg1LmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFuK21H1Gb1gBSg0hzeVQmX4wFa50Ciqwz2DcPdKkvJ2X88sy__cYbe9dKnFoDwht0&_nc_ohc=MFgAVWc5qSsQ7kNvwF_eFMU&_nc_gid=c0lrKFpG2dYDxuBGA5wzKw&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUwODcyNjQ1MjcyNTQzNDk1MA%3D%3D.3-ccb7-5&oh=00_AfVpn_vMppXjKOPwUAvaSBdzKgqaxHsH2RJ-MhEENB5i3w&oe=68B6D331&_nc_sid=22de04,None,2024-11-24 19:00:22,https://www.instagram.com/p/DCxgB5kt0pG,DCxgB5kt0pG
"This past weekend, we hosted our Latte Art Throwdown! It was so much fun to host this event and we couldnt have done it without our very special sponsors, judges, pourers, and team members. Thanks for showing up and showing out, yall  Until next time",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/467447465_18447336961068765_6931282100312900146_n.jpg?stp=dst-jpegr_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTAwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=8HZGdihsCmgQ7kNvwFc-2ys&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUwNDMxODcxODg5OTIwODI4Mg%3D%3D.3-ccb7-5&oh=00_AfWmaeBFjvWf-vPeKrtBnN-1AeHyx0yhMvHqix8pWa-gMw&oe=68B6CE7A&_nc_sid=22de04,None,2024-11-18 17:02:48,https://www.instagram.com/p/DCh11DgvSZr,DCh11DgvSZr
"At it's peak in 1920, Brazil was producing 80% of the world's coffee. Nowadays, the country perfectly in the bean belt (where the climate and rainfall is ideal for coffee growing) produces 1/3 of the world's coffee. 

Through the Black Producer Program, we're able to source from Black Brazilian coffee producers within the specialty coffee trade. The Peixoto family has been in the coffee industry, mostly as sharecroppers, for generations. They are among the very few Black Brazilians who own land in the Campo das Vertentes region in the south of Minas Gerais. By banding together, the Peixoto family (who are well-known and admired in their community for their strong bond) were able to purchase 44 hectares of land and plant 27,000 coffee trees. 

Sweet fruit notes peek out from behind rich chocolate and caramel flavors, adding a complexity that lets us roast this coffee a little lighter than the more traditional Brazilian coffees weve featured before. We hope you love this coffee as much as we do: the rich, vibrant history behind it and the bright future ahead 

producers: @neide_.peixoto
importer: @bdimports
founders of Black Producer Program: @phyllisjjohnson and @miriamaguia",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/467202527_564005509659306_7297271374654548231_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=xIgl4mYKH1MQ7kNvwFjVEQi&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUwMTg3MTI4NTE2MTg4NjA5NQ%3D%3D.3-ccb7-5&oh=00_AfUzr4g8LoT1FU4rDxO3hUCnw104UHW4XHx0sWU9GoQ4gA&oe=68B6D797&_nc_sid=22de04,None,2024-11-15 08:00:43,https://www.instagram.com/p/DCZJWFRNwGP,DCZJWFRNwGP
"It's the time of year for our holiday blend, Minor Miracles! With tasting notes of gingerbread, chestnut, brown sugar, and cinnamon with dried fruit aftertaste, Minor Miracles is sure to invoke those holiday feelings of gratitude, kindness, love, and willingness to extend those gifts to the people in your life.

What are minor miracles? It can be an excuse to breathe deeply, putting your worries aside and feeling joy and love with others. It can be feeling grateful for the goodness of others and leaning into the beautiful, wondrous plurality of people, world, and universe. 

We hope you enjoy!",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/466864225_2477460232444488_4874117961651759271_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0Mzl4MTQ5MS5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=_DomCTyXXjMQ7kNvwHCoesa&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzUwMDQ1MTk2NDkzMzgwNTQ2Mw%3D%3D.3-ccb7-5&oh=00_AfVK70V7BH8Cj45HcHiCcqBHSeT2GeKvTC6gMIEtQKznMQ&oe=68B6D5A3&_nc_sid=22de04,None,2024-11-13 09:00:46,https://www.instagram.com/p/DCUGoQTMpWX,DCUGoQTMpWX
"Join us at La Recette Patisserie on Nov 14th at 10AM for an exclusive coffee tasting event presented by @littlewaves.coffee Well be sampling 36 of the finest Yemeni coffees, with limited spots available! Reserve your ticket now through the link in our bio.

Little Waves participated in the Best of Yemen Auction, inspired by @qimacoffee dedication to highlighting women producers. Theyre proud to be the only U.S. business to secure a Yemeni coffee lots. Dont miss this unique opportunity to taste all 36 Best of Yemen coffees!

See you soon!",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/466500488_18426744070072227_5982144322979326384_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UuYzIifQ&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=T9Y71iDmSLAQ7kNvwEwJ11P&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5OTE5NjQ1MzI3NDU1NDcxMA%3D%3D.3-ccb7-5&oh=00_AfVaOnXlaBA4quGiyFvmgEQBokmYBbr8bhTXihDWnX9OCw&oe=68B6BE15&_nc_sid=22de04,None,2024-11-11 15:25:49,https://www.instagram.com/p/DCPpKZjPY_t,DCPpKZjPY_t
"Our throwdown is happening THIS SATURDAY, November 16th at our Old West Durham CC location (2627 Hillsborough Rd). Doors open at 6pm, so whether you're pouring or observing, make sure to get in to enjoy some food by @hatchbreakfast and get excited for prizes from @arelipottery @parkerandotis @continuumteaco AND MORE! 

See you there ",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/466403256_564795676288616_921652818118152902_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEwNDB4MTI4NC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=l9eR7EZtxaIQ7kNvwH9z0oa&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5ODMwNzgyODUzMzY3MTMxOA%3D%3D.3-ccb7-5&oh=00_AfWGDB_qboum9zoxkYyP7Krqt4eTvVYpq_BLyHcij1vDVA&oe=68B6BEAF&_nc_sid=22de04,None,2024-11-10 10:00:32,https://www.instagram.com/p/DCMfG9qt7WW,DCMfG9qt7WW
"This coffee, produced by @katiaduke , is our first Honduran coffee in our lineup, which is so exciting for us! It's incredibly satisfying to see women lead their farms and experiment for the sake of innovation for the betterment of the cup quality within a sustainable mindset. Like we always say, when women succeed, so do their communities.

With tasting notes of limeade, florals, butterscotch and citrus, we are taking a lighter approach to bring out the florals and juicy elements we tasted when we cupped this coffee. The juicy limeade reminds Areli of childhood lime popsicles from Mexico. Where will this coffee transport you?",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/466101327_581162401243350_2276837885255330059_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc3Ny5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=lWz_UG9EZgkQ7kNvwEQvXoq&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5NjgyODEyNjU1MTgyNjg2MA%3D%3D.3-ccb7-5&oh=00_AfWYNRwok44o3pOwV1LiTUGFcIn0ikD0TK6eIV7fHDBbmQ&oe=68B6C297&_nc_sid=22de04,None,2024-11-08 09:00:58,https://www.instagram.com/p/DCHOqdzt2Gs,DCHOqdzt2Gs
"Get excited for Little Waves' FIRST Nicaraguan coffee!! With tasting notes of cherry, key lime pie, nougat, and piloncillo, don't miss out on this coffee! 

This coffee variety is called Red Pacamara and it's known for its large beans and great quality. The variety originated by the Salvadoran Institute for Coffee Research (ISIC) in the 1950s. Earlier that decade, Xenia Calix's late husband, Isaias Lagos, purchased Finca Santa Teresa. When Isaias passed away in 2013, Xenia began managing the farm with the help of her son, Jorge Lagos, who are pictured. 

Part of Rooted Reverberations is that we are putting out what we want to attract. In that, we were approached by a partner on the importing side, Ali Johnson, who tasted this coffee and thought of us for the perfect home. We cupped this blind and loved what we tasted and we're elated it happens to be produced by a woman. ",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/465187859_560622639992307_1032620102512998273_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjEyODR4MTQxNS5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=lmzrZ9wGGyUQ7kNvwGVtt53&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5MTcyNDQxODE1NTUyNDEwMA%3D%3D.3-ccb7-5&oh=00_AfXTclvctp_DxPa1aPl9k__WcvHMNjrWDO224-8pqPHqiA&oe=68B6DCA1&_nc_sid=22de04,None,2024-11-01 15:40:25,https://www.instagram.com/p/DB1GNu9t7AE,DB1GNu9t7AE
"One year ago today, I planted the seeds that became these babies in a small seed-starting greenhouse over a heat mat on my kitchen counter as part of the @zhaw.coffee.excellence.center certificate in advanced studies in coffee excellence program. I was 50 years old and had never in those years not killed the few plants that I tried to grow. I think I got off to a good start because I strive to excel in my projects and this one sent me into a panic. In panic, I reached out to our friend Jose Giraldo of @cafe1959 who jumped in to help me. Over the past year Ive gone through the ups and downs of their starting and care with Joses help and Deborah Pilkington of @durhamncmastergardeners, Dr. Sebasitan Opitz Module A professor @zhaw.coffee.excellence.center, and then more recent insights from Edwin Norea @campohermoso_coffeefarms . Deborah placed two of them @sarahpdukegardens - lets call it a backup plan to be sure that some of them thrive for a long time to come!

Earlier this month, when I was talking with @coffeeliberated, it occurred to me that cultivating and caring for them has brought about a rejuvenated sense of hope in me. These plants, my babies, feel like miracles. The seeds are selected Gesha and Orange Wush Wush, which both feel so special and rare to the earth. I think of the flavors that I get to taste sometimes when I drink either of these varieties and my mind wanders to the unique microclimate in SW Ethiopia (both varieties are named after villages) where they first evolved at a high altitude under a canopy of shade among thousands of wild varieties.

When I care for these plants and experience them, in the daily quiet of watering or figuring how to help them flourish, there are moments in which they remind me of what is important in the world. Coming away for moments from the noise and horrors that are out in the world I feel the difference and need for the world to match their beauty. - Leon",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/465190937_1042362124308883_6112501828786915899_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjcyMHg5MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2NvdmVyX2ZyYW1lLmMyIn0&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=zDqBPaTJVH4Q7kNvwEVxi3i&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ5MDM4NzAxMDIxODkwMTgwMw%3D%3D.3-ccb7-5&oh=00_AfV4PUk1bT1vVr9QFhFv9k3qACaELhtREc1zOSyrFDS6jA&oe=68B6BA33&_nc_sid=22de04,None,2024-10-30 20:29:25,https://www.instagram.com/p/DBwX3NSPrbp,DBwX3NSPrbp
"Happy Monday! We're roasting, are you grinding?  Start your week off with some Little Waves ",https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/464905543_1829623167573005_6995732360557746280_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc3OC5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=KGCja6Bd9FMQ7kNvwFXqTXI&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4ODgyNTM0ODcwMTIxNTg3NQ%3D%3D.3-ccb7-5&oh=00_AfXOoFJpeEI5gCuWkoctqTdkXpDfpcoPykGtNBeWM-YXuA&oe=68B6AFE0&_nc_sid=22de04,None,2024-10-28 09:00:51,https://www.instagram.com/p/DBqzCuIttyD,DBqzCuIttyD
"Are you interested in a coffee cupping? Our Director of Wholesale and Education, Mandella, hosts free public cupping with Little Waves Coffee! Dive into some of our current coffee offerings, and develop your palates by tasting coffees the way professional roasters do. 

This in-person event will take place at 2013 Chapel Hill Road, at the Lakewood Cocoa Cinnamon. Put your palates to the test by coffees side by side with different terroirs, processing methods and origins. Reserve tickets on Eventbrite.",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/464714505_738025415188267_4678422657248760754_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc3Ny5zZHIuZjI4ODUuZGVmYXVsdF9pbWFnZS5jMiJ9&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGfxQMI1538pQny1TWjUTUyxkbM1Odf0lO_kpWjbkxQiPdt8PGWxebiA-C5M51__QA&_nc_ohc=sbkse6cvsRYQ7kNvwGzTcou&_nc_gid=wVWj95WqEehUz4uBNGMkIA&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NzM3NTc2NDY2NTg2NjI0NQ%3D%3D.3-ccb7-5&oh=00_AfWeKxZgyWR5Ff8mBcNg7Pt_ClpgiHuEq8cKB2z2ekikmQ&oe=68B6B1A2&_nc_sid=22de04,None,2024-10-26 09:00:30,https://www.instagram.com/p/DBlpcfzNxgF,DBlpcfzNxgF
