Caption,Image,Video,Time Created,Post URL,Post ID
Por uma vida rica de bons momentos ,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/539042973_18058290941617200_9090164040595762448_n.jpg?stp=dst-jpegr_e35_tt6&_nc_cat=103&ig_cache_key=MzcwNjQzODgyMjgxOTY3MTk0MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkxNC5oZHIuQzMifQ%3D%3D&_nc_ohc=MBhKVVxGZB8Q7kNvwF7DJNm&_nc_oc=AdkoEdrMsHHa1Jk6BzSrbykfaSaBzyTuoiTQeLuT_3FI-f29n5DqQhEUtjuWzYQBM0U&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=deDthdMQg1tTJZ5y_kVQYA&oh=00_AfrZ4H6m4fBCTPUNFQuOORN1UMlCy4g5i1VmCOhuU2GszA&oe=6978A41E,None,8/24/2025 14:59,https://www.instagram.com/p/DNv6nwy4tVa,DNv6nwy4tVa
,,,,,
,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/529154071_17956607384986905_7791587649853886134_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=MzY5NTUzMjI0NzcxMDM0MDU4Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=05XV5_UJuuAQ7kNvwEQU5ON&_nc_oc=AdlMJ7oOIL-ZGChHanYcMtjvIcbjyaBEeHk0Ztpnma9NELkSh7H4mqeMDhV5FUM8BTs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=deDthdMQg1tTJZ5y_kVQYA&oh=00_Afp8GwTR0XxvSjzj0TNY8T4svPNH3U9DPzN7wmMtjTT9PQ&oe=6978ACC3,None,8/9/2025 13:49,https://www.instagram.com/p/DNJKwPYxvv7,DNJKwPYxvv7
,,,,,
"G A B I |  V I C T O R - 2025

Um pr casamento com tons diferentes! Ficou perfeito! Que destaque

@eigabi_vilela @vitaocarmos 

@picodobone.oficial @valedasluas 

#casamentolindo #noivos #querocasar #PrCasamento #melhoresamigos #noiva #prewidding #casamentosviosa #fotosufv #fotosdecasamento #prcamentonaufv #UFV #TeixeirasMg #arapongamg #casamento #noivos #guaraciabamg #vicosamg #casamentolindo #portofirme #mg #viosalinda #lespaviosa #vicosa #lovely #picodobon",https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/521531731_18135920677425255_4195851769765459559_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzY4MjY5OTY4NjgzNDc1MDU5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=-EpPKq9TZmAQ7kNvwF6zRbL&_nc_oc=AdlsvzS1LLEu8Bs5TAEPSzb-dlGQ04cii7xzpi9PeT90fYE6pQzZTh9wpHqn-hVzL8Y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=deDthdMQg1tTJZ5y_kVQYA&oh=00_AfrLiLWQRkkOS7sBHG7NlmwnXpItDHSDBQ6rkm4K8BlWbg&oe=69789A82,None,7/23/2025 10:30,https://www.instagram.com/p/DMdCdxKOa75,DMdCdxKOa75
,,,,,
: @ribasvander,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/523130403_18072148052501309_5786881747331428895_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=MzY4MTg5MTA5NTAxMDUxNjQ5OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjYwMHg3OTcuc2RyLkMzIn0%3D&_nc_ohc=IoKfjKi3gfQQ7kNvwEl45Q0&_nc_oc=AdmQJimHDY2USbfx6BWcLxeC5hSaVO8LXrjT5SiAs2SM_VfISnotVJhS5lfgl_QPaME&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=deDthdMQg1tTJZ5y_kVQYA&oh=00_AfrLG0XbirHlv8qDmm7vj-o2f9GuVRwl9WOC-rs9-tSOqw&oe=6978B2AF,None,7/21/2025 18:07,https://www.instagram.com/p/DMYtHJ7RmAz,DMYtHJ7RmAz
,,,,,
: @lucasluiz010,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/521543842_18072113324501309_5030355892219886967_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=MzY4MTY2ODg0NjQxNjM5NDQ4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjk3MXgxMjk0LnNkci5DMyJ9&_nc_ohc=4LRDQHRQmgUQ7kNvwF-7mSx&_nc_oc=AdnDPM4SNWA_Z3azMCoiWuELoC3ss0cTlgOkFmQptHDE1k8e4AINF__HMVmkoAt6iT4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afo4Ag9SKhDFbgEnj46LVkMYuj99iIz4CT6Wd2UlCVMhrw&oe=6978926D,None,7/21/2025 10:45,https://www.instagram.com/p/DMX6k87RXjx,DMX6k87RXjx
,,,,,
: @eu.vinicius_ls,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/522044600_18072113270501309_7061918274782812010_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzY4MTY2ODUyOTg4MDU3NjMxNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU0Mng0MDguc2RyLkMzIn0%3D&_nc_ohc=8Yw5WJU_xZEQ7kNvwExJIgY&_nc_oc=AdkqEUXQM63JBBGytGhwm-3mNBoD_dWNtTgjNkLNYnypeXRgmqcvCEtk7Ma-woF2t-0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfogljcsyCeJF9ZoDtq3BPtz-6xh8_vfLvagT0e3Qn5dIg&oe=6978B061,None,7/21/2025 10:45,https://www.instagram.com/p/DMX6gfRRfi7,DMX6gfRRfi7
,,,,,
"G A B I |  V I C T O R - 2025

Cada clique desse ensaio  uma pausa no tempo, capturando o amor que cresce a cada passo dessa nova jornada. 
Mais que fotos, so lembranas do incio de um sim para sempre, vivido a dois.

@eigabi_vilela @vitaocarmos 

@picodobone.oficial @valedasluas @pousada_fazenda_do_remanso 

#casamentolindo #noivos #querocasar #PrCasamento #melhoresamigos #noiva #prewidding #casamentosviosa #fotosufv #fotosdecasamento #prcamentonaufv #UFV #TeixeirasMg #arapongamg #casamento #noivos #guaraciabamg #vicosamg #casamentolindo #portofirme #mg #viosalinda #lespaviosa #vicosa #lovely #picodobon",https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/522346279_18135778195425255_4156167648403129795_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=MzY4MTU4NTc4NzMxODA4MDUwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=XLCnOh136QkQ7kNvwHYrv2_&_nc_oc=AdkDg8yEiMqejjZcepC5gN-POjRS7LMqrcIS5cN5Vi7HYQetGh9awxsG4ZCo1x4RAI0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfpaaXpGETSDuq_BqskM-h2jXK9OiucEuzDElX1ZMrJ7Sg&oe=69789226,None,7/21/2025 8:00,https://www.instagram.com/p/DMXnscvOie4,DMXnscvOie4
,,,,,
: @nanda_lima_fontes,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/523246981_18072010010501309_9031734334163214506_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzY4MDk3MDY0NTc0NDk5OTA5NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjk2MHgxMjgwLnNkci5DMyJ9&_nc_ohc=AmsusWmes58Q7kNvwF6HzFv&_nc_oc=AdnutXUe5rkw9Sfk63rkAgFhrLXGDvOSkmqW9bRoRG5tLZ-LSHtrHLekHw6b_pEsDCg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfqNFn1yacTWV7pfDriDeDKOJ7Yxb6zp-uTrQU7HssPysQ&oe=6978968F,None,7/20/2025 11:38,https://www.instagram.com/p/DMVb0y4RVq3,DMVb0y4RVq3
,,,,,
: @marcos__vinicius39,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/522195928_18072009947501309_8468163980395599277_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzY4MDk3MDMyOTcyMTAyMTE2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjYyMng4MjYuc2RyLkMzIn0%3D&_nc_ohc=9IG0tJrwY_cQ7kNvwFVojlC&_nc_oc=Adk3T062pSRcgleTAzF90ACv_Pc2Sv4TLKEGVmgxC2LGsiaH81BgtTV901n6zGBDLPs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afr8NsTCBdjcXZxi2FNyDQZsAZ3y30f0vDsMGs2NEDQN1g&oe=6978B653,None,7/20/2025 11:38,https://www.instagram.com/p/DMVbwRax16v,DMVbwRax16v
,,,,,
: @fabrivieira,https://scontent-lax3-1.cdninstagram.com/v/t51.82787-15/520808414_18072008636501309_2694126202428180522_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzY4MDk2MzYwNDUzMjA0Nzk0MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjc1MHg3Mzguc2RyLkMzIn0%3D&_nc_ohc=sXCCtY9QJmgQ7kNvwGzIsfV&_nc_oc=AdkyRZ4OpapTBvBS_ShvBFgvK2xfyXT-5kL6YFFyqMATkLECaWVhLsn2nV3nSWVnIJ4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_Afp8JvMG46Wv-IEMh1Z6tfoaQIkaWWSMkojqaTD188BQeg&oe=6978A941,None,7/20/2025 11:24,https://www.instagram.com/p/DMVaOVPRjBF,DMVaOVPRjBF
,,,,,
: @leorusso79,https://scontent-lax7-1.cdninstagram.com/v/t51.82787-15/521640550_18072008570501309_5306159797074043115_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzY4MDk2MzIzMzA0MjUwNDUxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjUwMHgzMzMuc2RyLkMzIn0%3D&_nc_ohc=W-U6NXrNLe0Q7kNvwGzicti&_nc_oc=AdkfoZ2vZO6w7QRc-2q0IHVIGjAYALtxWGXmjUHlWPE3mza00k6ifPgVV8BC0qpVa1g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lax7-1.cdninstagram.com&_nc_gid=Rh0j6wL34b6cYWdzAeb_wA&oh=00_AfoZERGokM_rGXEOU0pKKYj79M7a46x-XM0QX272d_oreQ&oe=697888CC,None,7/20/2025 11:23,https://www.instagram.com/p/DMVaJBdRYLS,DMVaJBdRYLS
,,,,,
